simulationId,simulationRun,trial,response,stimulus,trueMu,trueSigma,trueSaturation,trueGamma,trueLambda,estimatedMu,estimatedSigma,estimatedSaturation,estimatedGamma,estimatedLambda
0,0,45,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,46,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,47,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,48,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,49,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,50,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,51,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,52,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,53,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,54,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,55,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,56,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,57,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,58,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,59,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,60,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,61,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,62,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,63,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,64,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,65,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,66,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,67,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,68,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,69,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,70,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,71,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,72,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,73,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,74,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,75,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,76,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,77,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,78,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,79,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,80,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,81,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,82,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,83,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,84,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,85,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,86,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,87,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,88,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,89,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,0,90,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,1,True,0.0232710540294647,-0.1,0.001,0,0,0,-0.0698131695389748,0.100500000524335,0.0500000007450581,0,0
0,1,2,True,0.116355285048485,-0.1,0.001,0,0,0,-0.162897400557995,0.100500000524335,0.0500000007450581,0,0
0,1,3,True,0.116355285048485,-0.1,0.001,0,0,0,-0.162897400557995,0.100500000524335,0.0500000007450581,0,0
0,1,4,True,0.162897408008575,-0.1,0.001,0,0,0,-0.162897400557995,0.050750000285916,0.0500000007450581,0,0
0,1,5,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.050750000285916,0.0500000007450581,0,0
0,1,6,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.050750000285916,0.0500000007450581,0,0
0,1,7,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.050750000285916,0.0500000007450581,0,0
0,1,8,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.050750000285916,0.0500000007450581,0,0
0,1,9,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,10,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,11,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,12,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,13,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,14,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,15,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,16,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,17,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,18,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,19,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,20,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,21,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,22,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,23,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,24,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,25,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,26,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,27,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,28,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,29,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,30,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,31,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,32,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,33,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,34,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,35,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,36,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,37,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,38,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,39,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,40,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,41,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,42,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,43,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,44,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,45,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,46,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,47,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,48,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,49,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,50,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,51,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,52,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,53,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,54,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,55,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,56,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,57,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,58,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,59,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,60,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,61,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,62,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,63,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,64,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,65,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,66,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,67,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,68,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,69,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,70,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,71,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,72,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,73,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,74,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,75,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,76,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,77,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,78,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,79,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,80,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,81,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,82,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,83,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,84,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,85,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,86,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,87,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,88,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,89,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,1,90,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,1,True,0.0232710540294647,-0.1,0.001,0,0,0,-0.0698131695389748,0.100500000524335,0.0500000007450581,0,0
0,2,2,True,0.116355285048485,-0.1,0.001,0,0,0,-0.162897400557995,0.100500000524335,0.0500000007450581,0,0
0,2,3,True,0.116355285048485,-0.1,0.001,0,0,0,-0.162897400557995,0.100500000524335,0.0500000007450581,0,0
0,2,4,True,0.162897408008575,-0.1,0.001,0,0,0,-0.162897400557995,0.050750000285916,0.0500000007450581,0,0
0,2,5,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.050750000285916,0.0500000007450581,0,0
0,2,6,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.050750000285916,0.0500000007450581,0,0
0,2,7,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.050750000285916,0.0500000007450581,0,0
0,2,8,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.050750000285916,0.0500000007450581,0,0
0,2,9,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,10,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,11,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,12,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,13,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,14,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,15,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,16,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,17,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,18,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,19,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,20,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,21,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,22,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,23,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,24,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,25,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,26,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,27,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,28,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,29,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,30,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,31,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,32,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,33,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,34,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,35,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,36,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,37,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,38,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,39,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,40,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,41,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,42,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
0,2,43,True,0.162897408008575,-0.1,0.001,0,0,0,-0.209439516067505,0.00100000004749745,0.0500000007450581,0,0
