simulationId,simulationRun,trial,response,stimulus,trueMu,trueSigma,trueSaturation,trueGamma,trueLambda
0,5,13,False,-0.1163553,-0.1,0.001,0,0,0
0,5,14,True,-0.06981317,-0.1,0.001,0,0,0
0,5,15,True,-0.02327105,-0.1,0.001,0,0,0
0,5,16,True,0.02327106,-0.1,0.001,0,0,0
0,5,17,True,0.06981318,-0.1,0.001,0,0,0
0,5,18,True,0.1163553,-0.1,0.001,0,0,0
0,5,19,True,0.1628974,-0.1,0.001,0,0,0
0,5,20,True,0.2094395,-0.1,0.001,0,0,0
0,5,21,False,-0.2094395,-0.1,0.001,0,0,0
0,5,22,False,-0.1628974,-0.1,0.001,0,0,0
0,5,23,False,-0.1163553,-0.1,0.001,0,0,0
0,5,24,True,-0.06981317,-0.1,0.001,0,0,0
0,5,25,True,-0.02327105,-0.1,0.001,0,0,0
0,5,26,True,0.02327106,-0.1,0.001,0,0,0
0,5,27,True,0.06981318,-0.1,0.001,0,0,0
0,5,28,True,0.1163553,-0.1,0.001,0,0,0
0,5,29,True,0.1628974,-0.1,0.001,0,0,0
0,5,30,True,0.2094395,-0.1,0.001,0,0,0
0,5,31,False,-0.2094395,-0.1,0.001,0,0,0
0,5,32,False,-0.1628974,-0.1,0.001,0,0,0
0,5,33,False,-0.1163553,-0.1,0.001,0,0,0
0,5,34,True,-0.06981317,-0.1,0.001,0,0,0
0,5,35,True,-0.02327105,-0.1,0.001,0,0,0
0,5,36,True,0.02327106,-0.1,0.001,0,0,0
0,5,37,True,0.06981318,-0.1,0.001,0,0,0
0,5,38,True,0.1163553,-0.1,0.001,0,0,0
0,5,39,True,0.1628974,-0.1,0.001,0,0,0
0,5,40,True,0.2094395,-0.1,0.001,0,0,0
0,6,1,False,-0.2094395,-0.1,0.001,0,0,0
0,6,2,False,-0.1628974,-0.1,0.001,0,0,0
0,6,3,False,-0.1163553,-0.1,0.001,0,0,0
0,6,4,True,-0.06981317,-0.1,0.001,0,0,0
0,6,5,True,-0.02327105,-0.1,0.001,0,0,0
0,6,6,True,0.02327106,-0.1,0.001,0,0,0
0,6,7,True,0.06981318,-0.1,0.001,0,0,0
0,6,8,True,0.1163553,-0.1,0.001,0,0,0
0,6,9,True,0.1628974,-0.1,0.001,0,0,0
0,6,10,True,0.2094395,-0.1,0.001,0,0,0
0,6,11,False,-0.2094395,-0.1,0.001,0,0,0
0,6,12,False,-0.1628974,-0.1,0.001,0,0,0
0,6,13,False,-0.1163553,-0.1,0.001,0,0,0
0,6,14,True,-0.06981317,-0.1,0.001,0,0,0
0,6,15,True,-0.02327105,-0.1,0.001,0,0,0
0,6,16,True,0.02327106,-0.1,0.001,0,0,0
0,6,17,True,0.06981318,-0.1,0.001,0,0,0
0,6,18,True,0.1163553,-0.1,0.001,0,0,0
0,6,19,True,0.1628974,-0.1,0.001,0,0,0
0,6,20,True,0.2094395,-0.1,0.001,0,0,0
0,6,21,False,-0.2094395,-0.1,0.001,0,0,0
0,6,22,False,-0.1628974,-0.1,0.001,0,0,0
0,6,23,False,-0.1163553,-0.1,0.001,0,0,0
0,6,24,True,-0.06981317,-0.1,0.001,0,0,0
0,6,25,True,-0.02327105,-0.1,0.001,0,0,0
0,6,26,True,0.02327106,-0.1,0.001,0,0,0
0,6,27,True,0.06981318,-0.1,0.001,0,0,0
0,6,28,True,0.1163553,-0.1,0.001,0,0,0
0,6,29,True,0.1628974,-0.1,0.001,0,0,0
0,6,30,True,0.2094395,-0.1,0.001,0,0,0
0,6,31,False,-0.2094395,-0.1,0.001,0,0,0
0,6,32,False,-0.1628974,-0.1,0.001,0,0,0
0,6,33,False,-0.1163553,-0.1,0.001,0,0,0
0,6,34,True,-0.06981317,-0.1,0.001,0,0,0
0,6,35,True,-0.02327105,-0.1,0.001,0,0,0
0,6,36,True,0.02327106,-0.1,0.001,0,0,0
0,6,37,True,0.06981318,-0.1,0.001,0,0,0
0,6,38,True,0.1163553,-0.1,0.001,0,0,0
0,6,39,True,0.1628974,-0.1,0.001,0,0,0
0,6,40,True,0.2094395,-0.1,0.001,0,0,0
0,7,1,False,-0.2094395,-0.1,0.001,0,0,0
0,7,2,False,-0.1628974,-0.1,0.001,0,0,0
0,7,3,False,-0.1163553,-0.1,0.001,0,0,0
0,7,4,True,-0.06981317,-0.1,0.001,0,0,0
0,7,5,True,-0.02327105,-0.1,0.001,0,0,0
0,7,6,True,0.02327106,-0.1,0.001,0,0,0
0,7,7,True,0.06981318,-0.1,0.001,0,0,0
0,7,8,True,0.1163553,-0.1,0.001,0,0,0
0,7,9,True,0.1628974,-0.1,0.001,0,0,0
0,7,10,True,0.2094395,-0.1,0.001,0,0,0
0,7,11,False,-0.2094395,-0.1,0.001,0,0,0
0,7,12,False,-0.1628974,-0.1,0.001,0,0,0
0,7,13,False,-0.1163553,-0.1,0.001,0,0,0
0,7,14,True,-0.06981317,-0.1,0.001,0,0,0
0,7,15,True,-0.02327105,-0.1,0.001,0,0,0
0,7,16,True,0.02327106,-0.1,0.001,0,0,0
0,7,17,True,0.06981318,-0.1,0.001,0,0,0
0,7,18,True,0.1163553,-0.1,0.001,0,0,0
0,7,19,True,0.1628974,-0.1,0.001,0,0,0
0,7,20,True,0.2094395,-0.1,0.001,0,0,0
0,7,21,False,-0.2094395,-0.1,0.001,0,0,0
0,7,22,False,-0.1628974,-0.1,0.001,0,0,0
0,7,23,False,-0.1163553,-0.1,0.001,0,0,0
0,7,24,True,-0.06981317,-0.1,0.001,0,0,0
0,7,25,True,-0.02327105,-0.1,0.001,0,0,0
0,7,26,True,0.02327106,-0.1,0.001,0,0,0
0,7,27,True,0.06981318,-0.1,0.001,0,0,0
0,7,28,True,0.1163553,-0.1,0.001,0,0,0
0,7,29,True,0.1628974,-0.1,0.001,0,0,0
0,7,30,True,0.2094395,-0.1,0.001,0,0,0
0,7,31,False,-0.2094395,-0.1,0.001,0,0,0
0,7,32,False,-0.1628974,-0.1,0.001,0,0,0
0,7,33,False,-0.1163553,-0.1,0.001,0,0,0
0,7,34,True,-0.06981317,-0.1,0.001,0,0,0
0,7,35,True,-0.02327105,-0.1,0.001,0,0,0
0,7,36,True,0.02327106,-0.1,0.001,0,0,0
0,7,37,True,0.06981318,-0.1,0.001,0,0,0
0,7,38,True,0.1163553,-0.1,0.001,0,0,0
0,7,39,True,0.1628974,-0.1,0.001,0,0,0
0,7,40,True,0.2094395,-0.1,0.001,0,0,0
0,8,1,False,-0.2094395,-0.1,0.001,0,0,0
0,8,2,False,-0.1628974,-0.1,0.001,0,0,0
0,8,3,False,-0.1163553,-0.1,0.001,0,0,0
0,8,4,True,-0.06981317,-0.1,0.001,0,0,0
0,8,5,True,-0.02327105,-0.1,0.001,0,0,0
0,8,6,True,0.02327106,-0.1,0.001,0,0,0
0,8,7,True,0.06981318,-0.1,0.001,0,0,0
0,8,8,True,0.1163553,-0.1,0.001,0,0,0
0,8,9,True,0.1628974,-0.1,0.001,0,0,0
0,8,10,True,0.2094395,-0.1,0.001,0,0,0
0,8,11,False,-0.2094395,-0.1,0.001,0,0,0
0,8,12,False,-0.1628974,-0.1,0.001,0,0,0
0,8,13,False,-0.1163553,-0.1,0.001,0,0,0
0,8,14,True,-0.06981317,-0.1,0.001,0,0,0
0,8,15,True,-0.02327105,-0.1,0.001,0,0,0
0,8,16,True,0.02327106,-0.1,0.001,0,0,0
0,8,17,True,0.06981318,-0.1,0.001,0,0,0
0,8,18,True,0.1163553,-0.1,0.001,0,0,0
0,8,19,True,0.1628974,-0.1,0.001,0,0,0
0,8,20,True,0.2094395,-0.1,0.001,0,0,0
0,8,21,False,-0.2094395,-0.1,0.001,0,0,0
0,8,22,False,-0.1628974,-0.1,0.001,0,0,0
0,8,23,False,-0.1163553,-0.1,0.001,0,0,0
0,8,24,True,-0.06981317,-0.1,0.001,0,0,0
0,8,25,True,-0.02327105,-0.1,0.001,0,0,0
0,8,26,True,0.02327106,-0.1,0.001,0,0,0
0,8,27,True,0.06981318,-0.1,0.001,0,0,0
0,8,28,True,0.1163553,-0.1,0.001,0,0,0
0,8,29,True,0.1628974,-0.1,0.001,0,0,0
0,8,30,True,0.2094395,-0.1,0.001,0,0,0
0,8,31,False,-0.2094395,-0.1,0.001,0,0,0
0,8,32,False,-0.1628974,-0.1,0.001,0,0,0
0,8,33,False,-0.1163553,-0.1,0.001,0,0,0
0,8,34,True,-0.06981317,-0.1,0.001,0,0,0
0,8,35,True,-0.02327105,-0.1,0.001,0,0,0
0,8,36,True,0.02327106,-0.1,0.001,0,0,0
0,8,37,True,0.06981318,-0.1,0.001,0,0,0
0,8,38,True,0.1163553,-0.1,0.001,0,0,0
0,8,39,True,0.1628974,-0.1,0.001,0,0,0
0,8,40,True,0.2094395,-0.1,0.001,0,0,0
0,9,1,False,-0.2094395,-0.1,0.001,0,0,0
0,9,2,False,-0.1628974,-0.1,0.001,0,0,0
0,9,3,False,-0.1163553,-0.1,0.001,0,0,0
0,9,4,True,-0.06981317,-0.1,0.001,0,0,0
0,9,5,True,-0.02327105,-0.1,0.001,0,0,0
0,9,6,True,0.02327106,-0.1,0.001,0,0,0
0,9,7,True,0.06981318,-0.1,0.001,0,0,0
0,9,8,True,0.1163553,-0.1,0.001,0,0,0
0,9,9,True,0.1628974,-0.1,0.001,0,0,0
0,9,10,True,0.2094395,-0.1,0.001,0,0,0
0,9,11,False,-0.2094395,-0.1,0.001,0,0,0
0,9,12,False,-0.1628974,-0.1,0.001,0,0,0
0,9,13,False,-0.1163553,-0.1,0.001,0,0,0
0,9,14,True,-0.06981317,-0.1,0.001,0,0,0
0,9,15,True,-0.02327105,-0.1,0.001,0,0,0
0,9,16,True,0.02327106,-0.1,0.001,0,0,0
0,9,17,True,0.06981318,-0.1,0.001,0,0,0
0,9,18,True,0.1163553,-0.1,0.001,0,0,0
0,9,19,True,0.1628974,-0.1,0.001,0,0,0
0,9,20,True,0.2094395,-0.1,0.001,0,0,0
0,9,21,False,-0.2094395,-0.1,0.001,0,0,0
0,9,22,False,-0.1628974,-0.1,0.001,0,0,0
0,9,23,False,-0.1163553,-0.1,0.001,0,0,0
0,9,24,True,-0.06981317,-0.1,0.001,0,0,0
0,9,25,True,-0.02327105,-0.1,0.001,0,0,0
0,9,26,True,0.02327106,-0.1,0.001,0,0,0
0,9,27,True,0.06981318,-0.1,0.001,0,0,0
0,9,28,True,0.1163553,-0.1,0.001,0,0,0
0,9,29,True,0.1628974,-0.1,0.001,0,0,0
0,9,30,True,0.2094395,-0.1,0.001,0,0,0
0,9,31,False,-0.2094395,-0.1,0.001,0,0,0
0,9,32,False,-0.1628974,-0.1,0.001,0,0,0
0,9,33,False,-0.1163553,-0.1,0.001,0,0,0
0,9,34,True,-0.06981317,-0.1,0.001,0,0,0
0,9,35,True,-0.02327105,-0.1,0.001,0,0,0
0,9,36,True,0.02327106,-0.1,0.001,0,0,0
0,9,37,True,0.06981318,-0.1,0.001,0,0,0
0,9,38,True,0.1163553,-0.1,0.001,0,0,0
0,9,39,True,0.1628974,-0.1,0.001,0,0,0
0,9,40,True,0.2094395,-0.1,0.001,0,0,0
0,10,1,False,-0.2094395,-0.1,0.001,0,0,0
0,10,2,False,-0.1628974,-0.1,0.001,0,0,0
0,10,3,False,-0.1163553,-0.1,0.001,0,0,0
0,10,4,True,-0.06981317,-0.1,0.001,0,0,0
0,10,5,True,-0.02327105,-0.1,0.001,0,0,0
0,10,6,True,0.02327106,-0.1,0.001,0,0,0
0,10,7,True,0.06981318,-0.1,0.001,0,0,0
0,10,8,True,0.1163553,-0.1,0.001,0,0,0
0,10,9,True,0.1628974,-0.1,0.001,0,0,0
0,10,10,True,0.2094395,-0.1,0.001,0,0,0
0,10,11,False,-0.2094395,-0.1,0.001,0,0,0
0,10,12,False,-0.1628974,-0.1,0.001,0,0,0
0,10,13,False,-0.1163553,-0.1,0.001,0,0,0
0,10,14,True,-0.06981317,-0.1,0.001,0,0,0
0,10,15,True,-0.02327105,-0.1,0.001,0,0,0
0,10,16,True,0.02327106,-0.1,0.001,0,0,0
0,10,17,True,0.06981318,-0.1,0.001,0,0,0
0,10,18,True,0.1163553,-0.1,0.001,0,0,0
0,10,19,True,0.1628974,-0.1,0.001,0,0,0
0,10,20,True,0.2094395,-0.1,0.001,0,0,0
0,10,21,False,-0.2094395,-0.1,0.001,0,0,0
0,10,22,False,-0.1628974,-0.1,0.001,0,0,0
0,10,23,False,-0.1163553,-0.1,0.001,0,0,0
0,10,24,True,-0.06981317,-0.1,0.001,0,0,0
0,10,25,True,-0.02327105,-0.1,0.001,0,0,0
0,10,26,True,0.02327106,-0.1,0.001,0,0,0
0,10,27,True,0.06981318,-0.1,0.001,0,0,0
0,10,28,True,0.1163553,-0.1,0.001,0,0,0
0,10,29,True,0.1628974,-0.1,0.001,0,0,0
0,10,30,True,0.2094395,-0.1,0.001,0,0,0
0,10,31,False,-0.2094395,-0.1,0.001,0,0,0
0,10,32,False,-0.1628974,-0.1,0.001,0,0,0
0,10,33,False,-0.1163553,-0.1,0.001,0,0,0
0,10,34,True,-0.06981317,-0.1,0.001,0,0,0
0,10,35,True,-0.02327105,-0.1,0.001,0,0,0
0,10,36,True,0.02327106,-0.1,0.001,0,0,0
0,10,37,True,0.06981318,-0.1,0.001,0,0,0
0,10,38,True,0.1163553,-0.1,0.001,0,0,0
0,10,39,True,0.1628974,-0.1,0.001,0,0,0
0,10,40,True,0.2094395,-0.1,0.001,0,0,0
0,11,1,False,-0.2094395,-0.1,0.001,0,0,0
0,11,2,False,-0.1628974,-0.1,0.001,0,0,0
0,11,3,False,-0.1163553,-0.1,0.001,0,0,0
0,11,4,True,-0.06981317,-0.1,0.001,0,0,0
0,11,5,True,-0.02327105,-0.1,0.001,0,0,0
0,11,6,True,0.02327106,-0.1,0.001,0,0,0
0,11,7,True,0.06981318,-0.1,0.001,0,0,0
0,11,8,True,0.1163553,-0.1,0.001,0,0,0
0,11,9,True,0.1628974,-0.1,0.001,0,0,0
0,11,10,True,0.2094395,-0.1,0.001,0,0,0
0,11,11,False,-0.2094395,-0.1,0.001,0,0,0
0,11,12,False,-0.1628974,-0.1,0.001,0,0,0
0,11,13,False,-0.1163553,-0.1,0.001,0,0,0
0,11,14,True,-0.06981317,-0.1,0.001,0,0,0
0,11,15,True,-0.02327105,-0.1,0.001,0,0,0
0,11,16,True,0.02327106,-0.1,0.001,0,0,0
0,11,17,True,0.06981318,-0.1,0.001,0,0,0
0,11,18,True,0.1163553,-0.1,0.001,0,0,0
0,11,19,True,0.1628974,-0.1,0.001,0,0,0
0,11,20,True,0.2094395,-0.1,0.001,0,0,0
0,11,21,False,-0.2094395,-0.1,0.001,0,0,0
0,11,22,False,-0.1628974,-0.1,0.001,0,0,0
0,11,23,False,-0.1163553,-0.1,0.001,0,0,0
0,11,24,True,-0.06981317,-0.1,0.001,0,0,0
0,11,25,True,-0.02327105,-0.1,0.001,0,0,0
0,11,26,True,0.02327106,-0.1,0.001,0,0,0
0,11,27,True,0.06981318,-0.1,0.001,0,0,0
0,11,28,True,0.1163553,-0.1,0.001,0,0,0
0,11,29,True,0.1628974,-0.1,0.001,0,0,0
