simulationId,simulationRun,trial,response,stimulus,trueMu,trueSigma,trueSaturation,trueGamma,trueLambda,estimatedMu,estimatedSigma,estimatedSaturation,estimatedGamma,estimatedLambda
0,1,12,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,1,13,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,1,14,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,1,15,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,1,16,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,1,17,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,1,18,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,1,19,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,1,20,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,1,21,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,1,22,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,1,23,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,1,24,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,1,25,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,1,26,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,1,27,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,1,28,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,1,29,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,1,30,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,2,1,True,-0.0232710540294647,-0.137,0.001,0,0,0,-0.0782753732055426,0.100500000524335,0.0500000007450581,0,0
0,2,2,True,-0.0698131620883942,-0.137,0.001,0,0,0,-0.120586382225156,0.100500000524335,0.0500000007450581,0,0
0,2,3,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.150204088538885,0.100500000524335,0.0500000007450581,0,0
0,2,4,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.13327968493104,0.100500000524335,0.0500000007450581,0,0
0,2,5,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.145972987636924,0.050750000285916,0.0500000007450581,0,0
0,2,6,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,2,7,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.050750000285916,0.0500000007450581,0,0
0,2,8,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,2,9,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,10,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,11,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,12,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,2,13,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,14,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,2,15,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,16,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,2,17,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,18,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,2,19,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,20,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,2,21,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,22,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,2,23,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,24,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,2,25,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,26,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,2,27,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,28,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,2,29,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,2,30,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,3,1,True,-0.0232710540294647,-0.137,0.001,0,0,0,-0.0782753732055426,0.100500000524335,0.0500000007450581,0,0
0,3,2,True,-0.0698131620883942,-0.137,0.001,0,0,0,-0.120586382225156,0.100500000524335,0.0500000007450581,0,0
0,3,3,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.150204088538885,0.100500000524335,0.0500000007450581,0,0
0,3,4,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.13327968493104,0.100500000524335,0.0500000007450581,0,0
0,3,5,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.145972987636924,0.050750000285916,0.0500000007450581,0,0
0,3,6,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,3,7,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.050750000285916,0.0500000007450581,0,0
0,3,8,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,3,9,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,10,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,11,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,12,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,3,13,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,14,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,3,15,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,16,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,3,17,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,18,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,3,19,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,20,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,3,21,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,22,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,3,23,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,24,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,3,25,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,26,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,3,27,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,28,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,3,29,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,3,30,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,4,1,True,-0.0232710540294647,-0.137,0.001,0,0,0,-0.0782753732055426,0.100500000524335,0.0500000007450581,0,0
0,4,2,True,-0.0698131620883942,-0.137,0.001,0,0,0,-0.120586382225156,0.100500000524335,0.0500000007450581,0,0
0,4,3,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.150204088538885,0.100500000524335,0.0500000007450581,0,0
0,4,4,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.13327968493104,0.100500000524335,0.0500000007450581,0,0
0,4,5,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.145972987636924,0.050750000285916,0.0500000007450581,0,0
0,4,6,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,4,7,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.050750000285916,0.0500000007450581,0,0
0,4,8,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,4,9,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,10,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,11,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,12,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,4,13,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,14,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,4,15,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,16,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,4,17,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,18,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,4,19,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,20,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,4,21,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,22,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,4,23,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,24,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,4,25,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,26,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,4,27,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,28,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,4,29,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,4,30,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,5,1,True,-0.0232710540294647,-0.137,0.001,0,0,0,-0.0782753732055426,0.100500000524335,0.0500000007450581,0,0
0,5,2,True,-0.0698131620883942,-0.137,0.001,0,0,0,-0.120586382225156,0.100500000524335,0.0500000007450581,0,0
0,5,3,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.150204088538885,0.100500000524335,0.0500000007450581,0,0
0,5,4,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.13327968493104,0.100500000524335,0.0500000007450581,0,0
0,5,5,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.145972987636924,0.050750000285916,0.0500000007450581,0,0
0,5,6,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,5,7,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.050750000285916,0.0500000007450581,0,0
0,5,8,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,5,9,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,10,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,11,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,12,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,5,13,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,14,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,5,15,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,16,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,5,17,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,18,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,5,19,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,20,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,5,21,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,22,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,5,23,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,24,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,5,25,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,26,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,5,27,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,28,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,5,29,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,5,30,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,6,1,True,-0.0232710540294647,-0.137,0.001,0,0,0,-0.0782753732055426,0.100500000524335,0.0500000007450581,0,0
0,6,2,True,-0.0698131620883942,-0.137,0.001,0,0,0,-0.120586382225156,0.100500000524335,0.0500000007450581,0,0
0,6,3,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.150204088538885,0.100500000524335,0.0500000007450581,0,0
0,6,4,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.13327968493104,0.100500000524335,0.0500000007450581,0,0
0,6,5,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.145972987636924,0.050750000285916,0.0500000007450581,0,0
0,6,6,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,6,7,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.050750000285916,0.0500000007450581,0,0
0,6,8,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,6,9,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,10,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,11,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,12,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,6,13,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,14,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,6,15,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,16,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,6,17,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,18,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,6,19,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,20,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,6,21,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,22,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,6,23,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,24,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,6,25,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,26,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,6,27,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,28,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,6,29,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
0,6,30,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.00100000004749745,0.0500000007450581,0,0
0,7,1,True,-0.0232710540294647,-0.137,0.001,0,0,0,-0.0782753732055426,0.100500000524335,0.0500000007450581,0,0
0,7,2,True,-0.0698131620883942,-0.137,0.001,0,0,0,-0.120586382225156,0.100500000524335,0.0500000007450581,0,0
0,7,3,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.150204088538885,0.100500000524335,0.0500000007450581,0,0
0,7,4,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.13327968493104,0.100500000524335,0.0500000007450581,0,0
0,7,5,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.145972987636924,0.050750000285916,0.0500000007450581,0,0
0,7,6,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,7,7,True,-0.116355277597904,-0.137,0.001,0,0,0,-0.141741886734962,0.050750000285916,0.0500000007450581,0,0
0,7,8,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.050750000285916,0.0500000007450581,0,0
0,7,9,False,-0.162897393107414,-0.137,0.001,0,0,0,-0.137510785833001,0.00100000004749745,0.0500000007450581,0,0
